Date,Open,High,Low,Close,Volume
2022-04-27,439.527,445.969,435.163,435.163,847264.07539518
2022-04-28,432.423,445.063,427.861,440.506,1124707.2878739
2022-04-29,442.921,444.633,433.442,434.797,955667.6002977
2022-05-02,432.541,439.972,427.395,434.026,767963.40232307
2022-05-03,439.795,448.478,435.084,446.523,1087626.8712005
2022-05-04,448.819,459.14,445.554,457.725,800605.32586365
2022-05-05,458.388,465.3,452.357,461.772,1576254.2337138
2022-05-06,459.515,464.542,452.886,463.79,935238.60697346
2022-05-09,461.079,462.029,447.612,449.225,890155.36081034
2022-05-10,447.71,451.569,442.451,445.257,933751.02457558
2022-05-11,444.97,453.569,440.409,441.804,813842.99015028
2022-05-12,443.425,446.186,438.063,446.059,952022.41707136
2022-05-13,446.998,449.69,442.654,448.087,582995.87087933
2022-05-16,453.796,456.488,448.206,453.282,592822.80786102
2022-05-17,453.777,457.368,448.725,454.469,587077.62720071
2022-05-18,454.419,457.438,446.533,450.104,766110.99842679
2022-05-19,444.673,448.641,434.599,443.802,766706.23350311
2022-05-20,445.465,446.162,432.937,438.686,643713.89100829
2022-05-23,441.971,453.47,441.624,451.985,567488.43073289
2022-05-24,450.808,467.491,450.808,466.165,802490.06850771
2022-05-25,466.205,469.453,462.267,462.721,600652.82716729
2022-05-26,465.799,471.498,461.742,462.534,768513.16103534
2022-05-27,462.981,467.847,459.435,467.559,650425.27809504
2022-05-31,462.802,465.503,453.734,464.788,1774689.2118949
2022-06-01,464.599,468.701,455.638,461.094,804073.94402759
2022-06-02,462.901,463.825,446.633,459.723,1159331.3592
2022-06-03,459.028,475.346,459.028,475.117,878450.63534041
2022-06-06,476.011,480.65,474.214,475.605,590704.23133488
2022-06-07,475.545,488.953,473.451,488.714,748059.09592078
2022-06-08,484.503,488.198,468.85,469.238,858950.04976086
2022-06-09,467.063,468.046,459.286,459.772,849392.06448068
2022-06-10,456.227,462.673,449.92,460.666,971426.78542084
2022-06-13,456.644,462.593,454.449,457.548,1337107.0662437
2022-06-14,456.843,459.812,445.495,451.37,824151.45213589
2022-06-15,453.158,459.504,444.646,455.333,880383.77889228
2022-06-16,451.558,455.621,444.527,445.967,1062434.5523534
2022-06-17,443.961,448.669,433.105,440.912,1378027.2851163
2022-06-21,446.746,461.62,445.564,460.616,785851.04551436
2022-06-22,451.132,460.856,449.93,455.491,543641.2474571
2022-06-23,455.333,457.519,446.395,453.138,618667.35418189
2022-06-24,456.873,461.252,452.502,460.548,813361.08784139
2022-06-27,458.243,465.693,458.139,463.646,546320.46359853
2022-06-28,464.947,470.598,461.014,461.51,587210.47710311
2022-06-29,464.818,464.818,456.197,458.67,590924.73052127
2022-06-30,454.995,476.786,454.995,475.317,1364226.452478
2022-07-01,475.317,484.578,470.41,483.063,611267.03902236
2022-07-05,475.803,476.935,452.359,461.202,1263012.2916989
2022-07-06,461.73,481.662,460.333,478.594,905821.73297466
2022-07-07,476.737,483.55,475.252,476.121,616902.35384521
2022-07-08,477.372,479.924,475.356,477.163,383533.66700098
2022-07-11,475.365,478.494,469.387,472.277,500586.51591267
2022-07-12,473.439,475.157,464.301,465.692,538515.39650783
2022-07-13,461.808,473.665,460.846,462.037,535141.45690244
2022-07-14,455.77,458.611,451.648,455.869,575325.67164146
2022-07-15,459.852,460.028,451.916,458.064,1461848.1881566
2022-07-18,459.852,461.232,445.153,446.205,711035.36951996
2022-07-19,441.08,455.145,440.117,454.28,756554.85909304
2022-07-20,454.886,457.637,449.066,452.969,598086.4232736
2022-07-21,451.232,452.046,445.749,450.714,532112.86533784
2022-07-22,454.26,460.11,446.951,448.778,870694.9036841
2022-07-25,448.818,456.615,448.043,450.238,832200.17586178
2022-07-26,450.069,452.016,441.29,441.626,707374.47891859
